fid,name,status,permalink,description,excerpt,author,date,address,address2,city,state,zip,country,country_iso,latitude,longitude,hours,phone,fax,email,url,image,category
9250,First Church of Christ Congregational,publish,first-church-of-christ-congregational,"Every other Wednesday.&nbsp;
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,2183 Main St,,Glastonbury,CT,6033,USA,US,41.708724,-72.608987,"10/5/22 10:00 AM - 10:45 AM<br>
10/19/22 10:00 AM - 10:45 AM<br>
11/2/22 10:00 AM - 10:45 AM<br>
11/16/22 10:00 AM - 10:45 AM<br>
11/30/22 10:00 AM - 10:45 AM<br>
12/14/22 10:00 AM - 10:45 AM<br>
12/28/22 10:00 AM - 10:45 AM<br>
1/11/23 10:00 AM - 10:45 AM<br>
1/25/23 10:00 AM - 10:45 AM<br>
2/8/23 10:00 AM - 10:45 AM<br>
2/22/23 10:00 AM - 10:45 AM<br>
3/8/23 10:00 AM - 10:45 AM<br>
3/22/23 10:00 AM - 10:45 AM<br>
4/5/23 10:00 AM - 10:45 AM<br>
4/19/23 10:00 AM - 10:45 AM<br>
5/3/23 10:00 AM - 10:45 AM<br>
5/17/23 10:00 AM - 10:45 AM<br>
5/31/23 10:00 AM - 10:45 AM<br>
6/14/23 10:00 AM - 10:45 AM<br>
6/28/23 10:00 AM - 10:45 AM<br>
7/12/23 10:00 AM - 10:45 AM<br>
7/26/23 10:00 AM - 10:45 AM<br>
8/9/23 10:00 AM - 10:45 AM<br>
8/23/23 10:00 AM - 10:45 AM<br>
9/6/23 10:00 AM - 10:45 AM<br>
9/20/23 10:00 AM - 10:45 AM<br>
10/4/23 10:00 AM - 10:45 AM<br>
10/18/23 10:00 AM - 10:45 AM<br>
11/1/23 10:00 AM - 10:45 AM<br>
11/15/23 10:00 AM - 10:45 AM<br>
11/29/23 10:00 AM - 10:45 AM<br>
12/13/23 10:00 AM - 10:45 AM<br>
12/27/23 10:00 AM - 10:45 AM<br>",,,,,0,
9251,First Congregational Church,publish,first-congregational-church,"Every other Wednesday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,835 Riverside Ave,,Torrington,CT,6790,USA,US,41.817892,-73.145488,"10/12/22 11:30 AM - 12:15 PM<br>
10/26/22 11:30 AM - 12:15 PM<br>
11/9/22 11:30 AM - 12:15 PM<br>
11/23/22 11:30 AM - 12:15 PM<br>
12/7/22 11:30 AM - 12:15 PM<br>
12/21/22 11:30 AM - 12:15 PM<br>
1/4/23 11:30 AM - 12:15 PM<br>
1/18/23 11:30 AM - 12:15 PM<br>
2/1/23 11:30 AM - 12:15 PM<br>
2/15/23 11:30 AM - 12:15 PM<br>
3/1/23 11:30 AM - 12:15 PM<br>
3/15/23 11:30 AM - 12:15 PM<br>
3/29/23 11:30 AM - 12:15 PM<br>
4/12/23 11:30 AM - 12:15 PM<br>
4/26/23 11:30 AM - 12:15 PM<br>
5/10/23 11:30 AM - 12:15 PM<br>
5/24/23 11:30 AM - 12:15 PM<br>
6/7/23 11:30 AM - 12:15 PM<br>
6/21/23 11:30 AM - 12:15 PM<br>
7/5/23 11:30 AM - 12:15 PM<br>
7/19/23 11:30 AM - 12:15 PM<br>
8/2/23 11:30 AM - 12:15 PM<br>
8/16/23 11:30 AM - 12:15 PM<br>
8/30/23 11:30 AM - 12:15 PM<br>
9/13/23 11:30 AM - 12:15 PM<br>
9/27/23 11:30 AM - 12:15 PM<br>
10/11/23 11:30 AM - 12:15 PM<br>
10/25/23 11:30 AM - 12:15 PM<br>
11/8/23 11:30 AM - 12:15 PM<br>
11/22/23 11:30 AM - 12:15 PM<br>
12/6/23 11:30 AM - 12:15 PM<br>
12/20/23 11:30 AM - 12:15 PM<br>",,,,,0,
9252,First Congregational Church,publish,first-congregational-church-2,"Every other Monday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,199 Valley St,,Willimantic,CT,6226,USA,US,41.714448,-72.214773,"10/10/22 9:30 AM - 10:30 AM<br>
10/24/22 9:30 AM - 10:30 AM<br>
11/7/22 9:30 AM - 10:30 AM<br>
11/21/22 9:30 AM - 10:30 AM<br>
12/5/22 9:30 AM - 10:30 AM<br>
12/19/22 9:30 AM - 10:30 AM<br>
1/2/23 9:30 AM - 10:30 AM<br>
1/16/23 9:30 AM - 10:30 AM<br>
1/30/23 9:30 AM - 10:30 AM<br>
2/13/23 9:30 AM - 10:30 AM<br>
2/27/23 9:30 AM - 10:30 AM<br>
3/13/23 9:30 AM - 10:30 AM<br>
3/27/23 9:30 AM - 10:30 AM<br>
4/10/23 9:30 AM - 10:30 AM<br>
4/24/23 9:30 AM - 10:30 AM<br>
5/8/23 9:30 AM - 10:30 AM<br>
5/22/23 9:30 AM - 10:30 AM<br>
6/5/23 9:30 AM - 10:30 AM<br>
6/19/23 9:30 AM - 10:30 AM<br>
7/3/23 9:30 AM - 10:30 AM<br>
7/17/23 9:30 AM - 10:30 AM<br>
7/31/23 9:30 AM - 10:30 AM<br>
8/14/23 9:30 AM - 10:30 AM<br>
8/28/23 9:30 AM - 10:30 AM<br>
9/11/23 9:30 AM - 10:30 AM<br>
9/25/23 9:30 AM - 10:30 AM<br>
10/9/23 9:30 AM - 10:30 AM<br>
10/23/23 9:30 AM - 10:30 AM<br>
11/6/23 9:30 AM - 10:30 AM<br>
11/20/23 9:30 AM - 10:30 AM<br>
12/4/23 9:30 AM - 10:30 AM<br>
12/18/23 9:30 AM - 10:30 AM<br>",,,,,0,
9253,Danielson Veterans,publish,danielson-veterans-2,"Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,18 Kennedy Dr,,Putnam,CT,6260,USA,US,41.906361,-71.905329,"10/6/22 10:00 AM - 11:00 AM<br>
12/1/22 10:00 AM - 11:00 AM<br>
1/5/23 10:00 AM - 11:00 AM<br>
2/2/23 10:00 AM - 11:00 AM<br>
3/2/23 10:00 AM - 11:00 AM<br>
4/6/23 10:00 AM - 11:00 AM<br>
5/4/23 10:00 AM - 11:00 AM<br>
6/1/23 10:00 AM - 11:00 AM<br>
7/6/23 10:00 AM - 11:00 AM<br>
8/3/23 10:00 AM - 11:00 AM<br>
9/7/23 10:00 AM - 11:00 AM<br>
10/5/23 10:00 AM - 11:00 AM<br>
11/2/23 10:00 AM - 11:00 AM<br>
12/7/23 10:00 AM - 11:00 AM<br>",,,,,0,
9254,Ellington LDS Church,publish,ellington-lds-church,"<table>
<colgroup>
<col> </colgroup>
<tbody>
<tr>
<td>Every  other Thursday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.</td>
</tr>
</tbody>
</table>",,1,11/18/2022 18:08,2 Maple St,,Ellington,CT,6029,USA,US,41.909338,-72.457062,"10/6/22 9:00 AM - 9:30 AM<br>
10/20/22 9:00 AM - 9:30 AM<br>
11/3/22 9:00 AM - 9:30 AM<br>
11/17/22 9:00 AM - 9:30 AM<br>
12/1/22 9:00 AM - 9:30 AM<br>
12/15/22 9:00 AM - 9:30 AM<br>
12/29/22 9:00 AM - 9:30 AM<br>
1/12/23 9:00 AM - 9:30 AM<br>
1/26/23 9:00 AM - 9:30 AM<br>
2/23/23 9:00 AM - 9:30 AM<br>
3/9/23 9:00 AM - 9:30 AM<br>
3/23/23 9:00 AM - 9:30 AM<br>
4/6/23 9:00 AM - 9:30 AM<br>
4/20/23 9:00 AM - 9:30 AM<br>
5/4/23 9:00 AM - 9:30 AM<br>
5/18/23 9:00 AM - 9:30 AM<br>
6/1/23 9:00 AM - 9:30 AM<br>
6/15/23 9:00 AM - 9:30 AM<br>
6/29/23 9:00 AM - 9:30 AM<br>
7/13/23 9:00 AM - 9:30 AM<br>
7/27/23 9:00 AM - 9:30 AM<br>
8/10/23 9:00 AM - 9:30 AM<br>
8/24/23 9:00 AM - 9:30 AM<br>
9/7/23 9:00 AM - 9:30 AM<br>
9/21/23 9:00 AM - 9:30 AM<br>
10/5/23 9:00 AM - 9:30 AM<br>
10/19/23 9:00 AM - 9:30 AM<br>
11/2/23 9:00 AM - 9:30 AM<br>
11/16/23 9:00 AM - 9:30 AM<br>
11/30/23 9:00 AM - 9:30 AM<br>
12/14/23 9:00 AM - 9:30 AM<br>
12/28/23 9:00 AM - 9:30 AM<br>",,,,,0,
9255,Ellsworth School,publish,ellsworth-school,"Every other Wednesday. Check back often for schedule changes and cancellations. If you need other help, dial 2-1-1 or visit www.211ct.org",,1,11/18/2022 18:08,53 Ellsworth Ave,,Danbury,CT,6810,USA,US,41.40252,-73.448462,"10/26/22 4:30 PM - 5:30 PM<br>
11/9/22 4:30 PM - 5:30 PM<br>
12/7/22 4:30 PM - 5:30 PM<br>
12/21/22 4:30 PM - 5:30 PM<br>
1/4/23 4:30 PM - 5:30 PM<br>
1/18/23 4:30 PM - 5:30 PM<br>
2/1/23 4:30 PM - 5:30 PM<br>
2/15/23 4:30 PM - 5:30 PM<br>
3/1/23 4:30 PM - 5:30 PM<br>
3/15/23 4:30 PM - 5:30 PM<br>
3/29/23 4:30 PM - 5:30 PM<br>
4/12/23 4:30 PM - 5:30 PM<br>
4/26/23 4:30 PM - 5:30 PM<br>
5/10/23 4:30 PM - 5:30 PM<br>
5/24/23 4:30 PM - 5:30 PM<br>
6/7/23 4:30 PM - 5:30 PM<br>
6/21/23 4:30 PM - 5:30 PM<br>
7/5/23 4:30 PM - 5:30 PM<br>
7/19/23 4:30 PM - 5:30 PM<br>
8/2/23 4:30 PM - 5:30 PM<br>
8/16/23 4:30 PM - 5:30 PM<br>
8/30/23 4:30 PM - 5:30 PM<br>
9/13/23 4:30 PM - 5:30 PM<br>
9/27/23 4:30 PM - 5:30 PM<br>
10/11/23 4:30 PM - 5:30 PM<br>
10/25/23 4:30 PM - 5:30 PM<br>
11/8/23 4:30 PM - 5:30 PM<br>
11/22/23 4:30 PM - 5:30 PM<br>
12/6/23 4:30 PM - 5:30 PM<br>
12/20/23 4:30 PM - 5:30 PM<br>",,,,,0,
9256,Enfield Food Shelf,publish,enfield-food-shelf,"Every other Friday.
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,786 Enfield St,,Enfield,CT,6082,USA,US,42.001589,-72.594157,"10/14/22 11:30 AM - 12:00 PM<br>
10/28/22 11:30 AM - 12:00 PM<br>
11/11/22 11:30 AM - 12:00 PM<br>
12/9/22 11:30 AM - 12:00 PM<br>
12/23/22 11:30 AM - 12:00 PM<br>
1/6/23 11:30 AM - 12:00 PM<br>
1/20/23 11:30 AM - 12:00 PM<br>
2/3/23 11:30 AM - 12:00 PM<br>
2/17/23 11:30 AM - 12:00 PM<br>
3/3/23 11:30 AM - 12:00 PM<br>
3/17/23 11:30 AM - 12:00 PM<br>
3/31/23 11:30 AM - 12:00 PM<br>
4/14/23 11:30 AM - 12:00 PM<br>
4/28/23 11:30 AM - 12:00 PM<br>
5/12/23 11:30 AM - 12:00 PM<br>
5/26/23 11:30 AM - 12:00 PM<br>
6/9/23 11:30 AM - 12:00 PM<br>
6/23/23 11:30 AM - 12:00 PM<br>
7/7/23 11:30 AM - 12:00 PM<br>
7/21/23 11:30 AM - 12:00 PM<br>
8/4/23 11:30 AM - 12:00 PM<br>
8/18/23 11:30 AM - 12:00 PM<br>
9/1/23 11:30 AM - 12:00 PM<br>
9/15/23 11:30 AM - 12:00 PM<br>
9/29/23 11:30 AM - 12:00 PM<br>
10/13/23 11:30 AM - 12:00 PM<br>
10/27/23 11:30 AM - 12:00 PM<br>
11/10/23 11:30 AM - 12:00 PM<br>
11/24/23 11:30 AM - 12:00 PM<br>
12/8/23 11:30 AM - 12:00 PM<br>
12/22/23 11:30 AM - 12:00 PM<br>",,,,,0,
9257,Errara Center,publish,errara-center,"Every other Tuesday. Check back frequently for schedule changes and cancellations. If you need other help, dial 2-1-1 or visit www.211ct.org",,1,11/18/2022 18:08,114 Orange Avenue,,West Haven,CT,6516,USA,US,41.296978,-72.95481,"10/25/22 1:30 PM - 2:15 PM<br>
11/8/22 1:30 PM - 2:15 PM<br>
11/22/22 1:30 PM - 2:15 PM<br>
12/6/22 1:30 PM - 2:15 PM<br>
12/20/22 1:30 PM - 2:15 PM<br>
1/3/23 1:30 PM - 2:15 PM<br>
1/17/23 1:30 PM - 2:15 PM<br>
1/31/23 1:30 PM - 2:15 PM<br>
2/14/23 1:30 PM - 2:15 PM<br>
2/28/23 1:30 PM - 2:15 PM<br>
3/14/23 1:30 PM - 2:15 PM<br>
3/28/23 1:30 PM - 2:15 PM<br>
4/11/23 1:30 PM - 2:15 PM<br>
4/25/23 1:30 PM - 2:15 PM<br>
5/9/23 1:30 PM - 2:15 PM<br>
5/23/23 1:30 PM - 2:15 PM<br>
6/6/23 1:30 PM - 2:15 PM<br>
6/20/23 1:30 PM - 2:15 PM<br>
7/4/23 1:30 PM - 2:15 PM<br>
7/18/23 1:30 PM - 2:15 PM<br>
8/1/23 1:30 PM - 2:15 PM<br>
8/15/23 1:30 PM - 2:15 PM<br>
8/29/23 1:30 PM - 2:15 PM<br>
9/12/23 1:30 PM - 2:15 PM<br>
9/26/23 1:30 PM - 2:15 PM<br>
10/10/23 1:30 PM - 2:15 PM<br>
10/24/23 1:30 PM - 2:15 PM<br>
11/7/23 1:30 PM - 2:15 PM<br>
11/21/23 1:30 PM - 2:15 PM<br>
12/5/23 1:30 PM - 2:15 PM<br>
12/19/23 1:30 PM - 2:15 PM<br>",,,,,0,
9258,Faith Church,publish,faith-church,"Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,600 Danbury Rd,,New Milford,CT,6776,USA,US,41.503314,-73.419785,"10/19/22 4:30 PM - 5:30 PM<br>
11/2/22 4:30 PM - 5:30 PM<br>
11/16/22 4:30 PM - 5:30 PM<br>
11/30/22 4:30 PM - 5:30 PM<br>
12/14/22 4:30 PM - 5:30 PM<br>
12/28/22 4:30 PM - 5:30 PM<br>
1/11/23 4:30 PM - 5:30 PM<br>
1/25/23 4:30 PM - 5:30 PM<br>
2/8/23 4:30 PM - 5:30 PM<br>
2/22/23 4:30 PM - 5:30 PM<br>
3/8/23 4:30 PM - 5:30 PM<br>
3/22/23 4:30 PM - 5:30 PM<br>
4/5/23 4:30 PM - 5:30 PM<br>
4/19/23 4:30 PM - 5:30 PM<br>
5/3/23 4:30 PM - 5:30 PM<br>
5/17/23 4:30 PM - 5:30 PM<br>
5/31/23 4:30 PM - 5:30 PM<br>
6/14/23 4:30 PM - 5:30 PM<br>
6/28/23 4:30 PM - 5:30 PM<br>
7/12/23 4:30 PM - 5:30 PM<br>
7/26/23 4:30 PM - 5:30 PM<br>
8/9/23 4:30 PM - 5:30 PM<br>
8/23/23 4:30 PM - 5:30 PM<br>
9/6/23 4:30 PM - 5:30 PM<br>
9/20/23 4:30 PM - 5:30 PM<br>
10/4/23 4:30 PM - 5:30 PM<br>
10/18/23 4:30 PM - 5:30 PM<br>
11/1/23 4:30 PM - 5:30 PM<br>
11/15/23 4:30 PM - 5:30 PM<br>
11/29/23 4:30 PM - 5:30 PM<br>
12/13/23 4:30 PM - 5:30 PM<br>
12/27/23 4:30 PM - 5:30 PM<br>",,,,,0,
9259,Convention Center,publish,convention-center,"If you need other resources, call 2-1-1 or visit <a href=""www.211ct.org"" id=""ow1092"" __is_owner=""true"">www.211ct.org</a>",,1,11/18/2022 18:08,6 Rubber Ave,,Naugatuck,CT,6770,USA,US,41.486356,-73.05506,"10/13/22 5:30 PM - 6:30 PM<br>
11/10/22 5:30 PM - 6:30 PM<br>
12/8/22 5:30 PM - 6:30 PM<br>
1/12/23 5:30 PM - 6:30 PM<br>
3/9/23 5:30 PM - 6:30 PM<br>
4/13/23 5:30 PM - 6:30 PM<br>
5/11/23 5:30 PM - 6:30 PM<br>
6/8/23 5:30 PM - 6:30 PM<br>
7/13/23 5:30 PM - 6:30 PM<br>
8/10/23 5:30 PM - 6:30 PM<br>
9/14/23 5:30 PM - 6:30 PM<br>
10/12/23 5:30 PM - 6:30 PM<br>
11/9/23 5:30 PM - 6:30 PM<br>
12/14/23 5:30 PM - 6:30 PM<br>
11/11/22 5:30 PM - 6:30 PM<br>",,,,,0,
9260,Cornell Scott Hill Health Center,publish,cornell-scott-hill-health-center,"Every other Friday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,428 Columbus Ave,,New Haven,CT,6519,USA,US,41.297402,-72.939829,"10/14/22 1:45 PM - 2:45 PM<br>
10/28/22 1:45 PM - 2:45 PM<br>
11/11/22 1:45 PM - 2:45 PM<br>
12/9/22 1:45 PM - 2:45 PM<br>
12/23/22 1:45 PM - 2:45 PM<br>
1/6/23 1:45 PM - 2:45 PM<br>
1/20/23 1:45 PM - 2:45 PM<br>
2/3/23 1:45 PM - 2:45 PM<br>
2/17/23 1:45 PM - 2:45 PM<br>
3/3/23 1:45 PM - 2:45 PM<br>
3/17/23 1:45 PM - 2:45 PM<br>
3/31/23 1:45 PM - 2:45 PM<br>
4/14/23 1:45 PM - 2:45 PM<br>
4/28/23 1:45 PM - 2:45 PM<br>
5/12/23 1:45 PM - 2:45 PM<br>
5/26/23 1:45 PM - 2:45 PM<br>
6/9/23 1:45 PM - 2:45 PM<br>
6/23/23 1:45 PM - 2:45 PM<br>
7/7/23 1:45 PM - 2:45 PM<br>
7/21/23 1:45 PM - 2:45 PM<br>
8/4/23 1:45 PM - 2:45 PM<br>
8/18/23 1:45 PM - 2:45 PM<br>
9/1/23 1:45 PM - 2:45 PM<br>
9/15/23 1:45 PM - 2:45 PM<br>
9/29/23 1:45 PM - 2:45 PM<br>
10/13/23 1:45 PM - 2:45 PM<br>
10/27/23 1:45 PM - 2:45 PM<br>
11/10/23 1:45 PM - 2:45 PM<br>
11/24/23 1:45 PM - 2:45 PM<br>
12/8/23 1:45 PM - 2:45 PM<br>
12/22/23 1:45 PM - 2:45 PM<br>",,,,,0,
9261,Cornerstone: St. Bernard's Church,publish,cornerstone-st-bernards-church,"Every other Thursday.Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,25 St Bernard's Terrace,,Vernon,CT,6066,USA,US,41.868064,-72.446457,"10/13/22 10:15 AM - 10:45 AM<br>
10/27/22 10:15 AM - 10:45 AM<br>
11/10/22 10:15 AM - 10:45 AM<br>
12/8/22 10:15 AM - 10:45 AM<br>
12/22/22 10:15 AM - 10:45 AM<br>
1/5/23 10:15 AM - 10:45 AM<br>
1/19/23 10:15 AM - 10:45 AM<br>
2/2/23 10:15 AM - 10:45 AM<br>
2/16/23 10:15 AM - 10:45 AM<br>
3/2/23 10:15 AM - 10:45 AM<br>
3/16/23 10:15 AM - 10:45 AM<br>
3/30/23 10:15 AM - 10:45 AM<br>
4/13/23 10:15 AM - 10:45 AM<br>
4/27/23 10:15 AM - 10:45 AM<br>
5/11/23 10:15 AM - 10:45 AM<br>
5/25/23 10:15 AM - 10:45 AM<br>
6/8/23 10:15 AM - 10:45 AM<br>
6/22/23 10:15 AM - 10:45 AM<br>
7/6/23 10:15 AM - 10:45 AM<br>
7/20/23 10:15 AM - 10:45 AM<br>
8/3/23 10:15 AM - 10:45 AM<br>
8/17/23 10:15 AM - 10:45 AM<br>
8/31/23 10:15 AM - 10:45 AM<br>
9/14/23 10:15 AM - 10:45 AM<br>
9/28/23 10:15 AM - 10:45 AM<br>
10/12/23 10:15 AM - 10:45 AM<br>
10/26/23 10:15 AM - 10:45 AM<br>
11/9/23 10:15 AM - 10:45 AM<br>
11/23/23 10:15 AM - 10:45 AM<br>
12/7/23 10:15 AM - 10:45 AM<br>
12/21/23 10:15 AM - 10:45 AM<br>",,,,,0,
9262,Crossroads Plaza,publish,crossroads-plaza,"Every 4 weeks on Friday.&nbsp;Behind Big Y.&nbsp;
Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,740 N Main St,,West Hartford,CT,6117,USA,US,41.7868,-72.746429,"10/7/22 1:00 PM - 1:45 PM<br>
11/4/22 1:00 PM - 1:45 PM<br>
12/2/22 1:00 PM - 1:45 PM<br>
12/30/22 1:00 PM - 1:45 PM<br>
1/27/23 1:00 PM - 1:45 PM<br>
2/24/23 1:00 PM - 1:45 PM<br>
3/24/23 1:00 PM - 1:45 PM<br>
4/21/23 1:00 PM - 1:45 PM<br>
5/19/23 1:00 PM - 1:45 PM<br>
6/16/23 1:00 PM - 1:45 PM<br>
7/14/23 1:00 PM - 1:45 PM<br>
9/8/23 1:00 PM - 1:45 PM<br>
10/6/23 1:00 PM - 1:45 PM<br>
11/3/23 1:00 PM - 1:45 PM<br>
12/1/23 1:00 PM - 1:45 PM<br>
12/29/23 1:00 PM - 1:45 PM<br>",,,,,0,
9263,Danielson Veteran's,publish,danielson-veterans,"If you need other resources, call 2-1-1 or visit www.211ct.org",,1,11/18/2022 18:08,18 Kennedy Dr,,Putnam,CT,6260,USA,US,41.906361,-71.905329,11/3/22 10:00 AM - 11:00 AM<br>,,,,,0,
9264,Celentano School,publish,celentano-school,"Every other Thursday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/"">https://www.211.org</a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,400 Canner St,,New Haven,CT,6511,USA,US,41.325176,-72.922341,"10/13/22 10:45 AM - 11:30 AM<br>
10/27/22 10:45 AM - 11:30 AM<br>
11/10/22 10:45 AM - 11:30 AM<br>
12/8/22 10:45 AM - 11:30 AM<br>
12/22/22 10:45 AM - 11:30 AM<br>
1/5/23 10:45 AM - 11:30 AM<br>
1/19/23 10:45 AM - 11:30 AM<br>
2/2/23 10:45 AM - 11:30 AM<br>
2/16/23 10:45 AM - 11:30 AM<br>
3/2/23 10:45 AM - 11:30 AM<br>
3/16/23 10:45 AM - 11:30 AM<br>
3/30/23 10:45 AM - 11:30 AM<br>
4/13/23 10:45 AM - 11:30 AM<br>
4/27/23 10:45 AM - 11:30 AM<br>
5/11/23 10:45 AM - 11:30 AM<br>
5/25/23 10:45 AM - 11:30 AM<br>
6/8/23 10:45 AM - 11:30 AM<br>
6/22/23 10:45 AM - 11:30 AM<br>
7/6/23 10:45 AM - 11:30 AM<br>
7/20/23 10:45 AM - 11:30 AM<br>
8/3/23 10:45 AM - 11:30 AM<br>
8/17/23 10:45 AM - 11:30 AM<br>
8/31/23 10:45 AM - 11:30 AM<br>
9/14/23 10:45 AM - 11:30 AM<br>
9/28/23 10:45 AM - 11:30 AM<br>
10/12/23 10:45 AM - 11:30 AM<br>
10/26/23 10:45 AM - 11:30 AM<br>
11/9/23 10:45 AM - 11:30 AM<br>
11/23/23 10:45 AM - 11:30 AM<br>
12/7/23 10:45 AM - 11:30 AM<br>
12/21/23 10:45 AM - 11:30 AM<br>",,,,,0,
9265,Central Assembly of God,publish,central-assembly-of-god,"Every other Thursday.

Distribution sites/days/times are subject to change due to weather and unforeseen circumstances. Check back often.

Please also visit&nbsp;<a href=""https://www.211.org/""><u>https://www.211.org</u></a>&nbsp;or call 2-1-1 for more food resource information.",,1,11/18/2022 18:08,350 Putnam Rd,,Wauregan,CT,6387,USA,US,41.744836,-71.90552,"10/6/22 10:00 AM - 11:00 AM<br>
10/20/22 10:00 AM - 11:00 AM<br>
11/3/22 10:00 AM - 11:00 AM<br>
11/17/22 10:00 AM - 11:00 AM<br>
12/1/22 10:00 AM - 11:00 AM<br>
12/15/22 10:00 AM - 11:00 AM<br>
12/29/22 10:00 AM - 11:00 AM<br>
1/12/23 10:00 AM - 11:00 AM<br>
1/26/23 10:00 AM - 11:00 AM<br>
2/23/23 10:00 AM - 11:00 AM<br>
3/9/23 10:00 AM - 11:00 AM<br>
3/23/23 10:00 AM - 11:00 AM<br>
4/6/23 10:00 AM - 11:00 AM<br>
4/20/23 10:00 AM - 11:00 AM<br>
5/4/23 10:00 AM - 11:00 AM<br>
5/18/23 10:00 AM - 11:00 AM<br>
6/1/23 10:00 AM - 11:00 AM<br>
6/15/23 10:00 AM - 11:00 AM<br>
6/29/23 10:00 AM - 11:00 AM<br>
7/13/23 10:00 AM - 11:00 AM<br>
7/27/23 10:00 AM - 11:00 AM<br>
8/10/23 10:00 AM - 11:00 AM<br>
8/24/23 10:00 AM - 11:00 AM<br>
9/7/23 10:00 AM - 11:00 AM<br>
9/21/23 10:00 AM - 11:00 AM<br>
10/5/23 10:00 AM - 11:00 AM<br>
10/19/23 10:00 AM - 11:00 AM<br>
11/2/23 10:00 AM - 11:00 AM<br>
11/16/23 10:00 AM - 11:00 AM<br>
11/30/23 10:00 AM - 11:00 AM<br>
12/14/23 10:00 AM - 11:00 AM<br>
12/28/23 10:00 AM - 11:00 AM<br>",,,,,0,
